;sent_index;token;tag
1194;258;феноменов;I-DEF
1195;258;.;O
1196;259;Вообще;O
1197;259;когнитивизм;B-TERM
1198;259;есть;O
1199;259;совокупность;B-DEF
1200;259;наук;I-DEF
1201;259;,;I-DEF
1202;259;объединяющая;I-DEF
1203;259;исследования;I-DEF
1204;259;общих;I-DEF
1205;259;принципов;I-DEF
1206;259;,;I-DEF
1207;259;управляющих;I-DEF
1208;259;мыслительными;I-DEF
1209;259;процессами;I-DEF
1210;259;.;O
1211;260;Именно;O
1212;260;в;O
1213;260;языке;O
1214;260;фиксируется;O
1215;260;опыт;O
1216;260;человечества;O
1217;260;,;O
1218;260;его;O
1219;260;мышление;O
1220;260;";";O
1221;260;язык;B-TERM
1222;260;—;O
1223;260;познавательный;B-DEF
1224;260;механизм;I-DEF
1225;260;,;I-DEF
1226;260;система;I-DEF
1227;260;знаков;I-DEF
1228;260;,;I-DEF
1229;260;специфически;I-DEF
1230;260;кодифицирующая;I-DEF
1231;260;и;I-DEF
1232;260;трансформирующая;I-DEF
1233;260;информацию;I-DEF
1234;260;.;O
1235;285;Морфоло́гия;B-TERM
1236;285;(;O
1237;285;от;O
1238;285;др;O
1239;285;.;O
1240;285;-;O
1241;285;греч;O
1242;285;.;O
1243;285;μορφή;O
1244;285;—;O
1245;285;«;O
1246;285;форма;O
1247;285;»;O
1248;285;и;O
1249;285;λόγος;O
1250;285;—;O
1251;285;«;O
1252;285;слово;O
1253;285;,;I-DEF
1254;285;учение;O
1255;285;»;O
1256;285;);O
1257;285;—;O
1258;285;раздел;B-DEF
1259;285;грамматики;I-DEF
1260;285;,;I-DEF
1261;285;основными;I-DEF
1262;285;объектами;I-DEF
1263;285;которого;I-DEF
1264;285;являются;I-DEF
1265;285;слова;I-DEF
1266;285;естественных;I-DEF
1267;285;языков;I-DEF
1268;285;,;I-DEF
1269;285;их;I-DEF
1270;285;значимые;I-DEF
1271;285;части;I-DEF
1272;285;и;I-DEF
1273;285;морфологические;I-DEF
1274;285;признаки;I-DEF
1275;285;.;O
1276;292;Наряду;O
1277;292;с;O
1278;292;обозначением;O
1279;292;некоторой;O
1280;292;области;O
1281;292;лингвистики;O
1282;292;,;O
1283;292;термин;O
1284;292;«;O
1285;292;морфология;B-TERM
1286;292;»;O
1287;292;может;O
1288;292;обозначать;O
1289;292;и;O
1290;292;часть;B-DEF
1291;292;системы;I-DEF
1292;292;языка;I-DEF
1293;292;(;I-DEF
1294;292;или;I-DEF
1295;292;«;I-DEF
1296;292;уровень;I-DEF
1297;292;»;I-DEF
1298;292;языка;I-DEF
1299;292;);I-DEF
1300;292;—;I-DEF
1301;292;а;I-DEF
1302;292;именно;I-DEF
1303;292;,;I-DEF
1304;292;ту;I-DEF
1305;292;,;I-DEF
1306;292;в;I-DEF
1307;292;которой;I-DEF
1308;292;содержатся;I-DEF
1309;292;правила;I-DEF
1310;292;построения;I-DEF
1311;292;и;I-DEF
1312;292;понимания;I-DEF
1313;292;слов;I-DEF
1314;292;данного;I-DEF
1315;292;языка;I-DEF
1316;292;.;O
1317;294;Морфология;B-TERM
1318;294;как;I-TERM
1319;294;раздел;I-TERM
1320;294;лингвистики;I-TERM
1321;294;является;O
1322;294;в;O
1323;294;этом;O
1324;294;смысле;O
1325;294;обобщением;B-DEF
1326;294;всех;I-DEF
1327;294;частных;I-DEF
1328;294;морфологий;I-DEF
1329;294;конкретных;I-DEF
1330;294;языков;I-DEF
1331;294;,;I-DEF
1332;294;то;I-DEF
1333;294;есть;I-DEF
1334;294;совокупностью;I-DEF
1335;294;сведений;I-DEF
1336;294;о;I-DEF
1337;294;всех;I-DEF
1338;294;возможных;I-DEF
1339;294;типах;I-DEF
1340;294;морфологических;I-DEF
1341;294;правил;I-DEF
1342;294;.;O
1343;310;Слово;B-TERM
1344;310;—;O
1345;310;синтаксически;B-DEF
1346;310;самостоятельный;I-DEF
1347;310;комплекс;I-DEF
1348;310;морфем;I-DEF
1349;310;,;I-DEF
1350;310;связанных;I-DEF
1351;310;,;I-DEF
1352;310;определяемой;I-DEF
1353;310;языком;I-DEF
1354;310;,;I-DEF
1355;310;жёсткой;I-DEF
1356;310;структурой;I-DEF
1357;310;.;O
1358;333;Морфология;B-TERM
1359;333;—;O
1360;333;раздел;B-DEF
1361;333;грамматики;I-DEF
1362;333;,;I-DEF
1363;333;изучающий;I-DEF
1364;333;грамматические;I-DEF
1365;333;свойства;I-DEF
1366;333;слов;I-DEF
1367;333;.;O
1368;336;Расширенное;O
1369;336;понятие;O
1370;336;:;O
1371;336;морфология;B-TERM
1372;336;—;O
1373;336;наука;B-DEF
1374;336;о;I-DEF
1375;336;формах;I-DEF
1376;336;.;O
1377;337;Грамматическое;B-TERM
1378;337;значение;I-TERM
1379;337;—;O
1380;337;обобщённое;B-DEF
1381;337;,;I-DEF
1382;337;отвлечённое;I-DEF
1383;337;языковое;I-DEF
1384;337;значение;I-DEF
1385;337;,;I-DEF
1386;337;присущее;I-DEF
1387;337;ряду;I-DEF
1388;337;слов;I-DEF
1389;337;,;I-DEF
1390;337;словоформ;I-DEF
1391;337;и;I-DEF
1392;337;синтаксических;I-DEF
1393;337;конструкций;I-DEF
1394;337;,;I-DEF
1395;337;находящее;I-DEF
1396;337;в;I-DEF
1397;337;языке;I-DEF
1398;337;своё;I-DEF
1399;337;регулярное;I-DEF
1400;337;(;I-DEF
1401;337;стандартное;I-DEF
1402;337;);I-DEF
1403;337;выражение;I-DEF
1404;337;,;I-DEF
1405;337;например;I-DEF
1406;337;,;I-DEF
1407;337;значение;I-TERM
1408;337;падежа;I-DEF
1409;337;имён;I-DEF
1410;337;существительных;I-DEF
1411;337;,;I-DEF
1412;337;времени;I-DEF
1413;337;глагола;I-DEF
1414;337;и;I-DEF
1415;337;т;I-DEF
1416;337;.;I-DEF
1417;337;п;I-DEF
1418;337;.;I-DEF
1419;h_5;Грамматическое;O
1420;h_5;значение;O
1421;h_5;противопоставлено;O
1422;h_5;лексическому;O
1423;h_5;значению;O
1424;h_5;,;O
1425;h_5;которое;O
1426;h_5;лишено;O
1427;h_5;регулярного;O
1428;h_5;(;O
1429;h_5;стандартного;O
1430;h_5;);O
1431;h_5;выражения;O
1432;h_5;и;O
1433;h_5;не;O
1434;h_5;обязательно;O
1435;h_5;имеет;O
1436;h_5;абстрагированный;O
1437;h_5;характер;O
1438;h_5;.;O
1439;343;Аффиксы;B-TERM
1440;343;—;O
1441;343;это;O
1442;343;служебные;B-DEF
1443;343;морфемы;I-DEF
1444;343;.;O
1445;347;Под;O
1446;347;супплетивизмом;B-TERM
1447;347;понимается;O
1448;347;выражение;B-DEF
1449;347;грамматического;I-DEF
1450;347;значения;I-DEF
1451;347;словом;I-DEF
1452;347;с;I-DEF
1453;347;другой;I-DEF
1454;347;основой;I-DEF
1455;347;:;I-DEF
1456;347;иду;I-DEF
1457;347;—;I-DEF
1458;347;шёл;I-DEF
1459;347;,;I-DEF
1460;347;человек;I-DEF
1461;347;—;I-DEF
1462;347;люди;I-DEF
1463;347;.;O
1464;350;Грамматический;B-TERM
1465;350;способ;I-TERM
1466;350;редупликации;I-TERM
1467;350;(;I-TERM
1468;350;повтора;I-TERM
1469;350;);I-TERM
1470;350;заключается;O
1471;350;в;O
1472;350;полном;B-DEF
1473;350;или;I-DEF
1474;350;частичном;I-DEF
1475;350;повторении;I-DEF
1476;350;частей;I-DEF
1477;350;слова;I-DEF
1478;350;для;I-DEF
1479;350;выражения;I-DEF
1480;350;грамматического;I-DEF
1481;350;значения;I-DEF
1482;350;:;O
1483;350;Такой;O
1484;350;способ;O
1485;350;словообразования;O
1486;350;как;O
1487;350;редупликация;B-TERM
1488;350;(;O
1489;350;удвоение;B-DEF
1490;350;корня;I-DEF
1491;350;или;I-DEF
1492;350;основы;I-DEF
1493;350;слова;I-DEF
1494;350;);O
1495;350;в;O
1496;350;русском;O
1497;350;языке;O
1498;350;не;O
1499;350;встречается;O
1500;350;,;O
1501;350;однако;O
1502;350;,;O
1503;350;широко;O
1504;350;распространён;O
1505;350;в;O
1506;350;австронезийских;O
1507;350;языках;O
1508;350;.;O
1509;352;Грамматический;B-TERM
1510;352;способ;I-TERM
1511;352;—;I-TERM
1512;352;чередование;I-TERM
1513;352;(;I-TERM
1514;352;внутренняя;I-TERM
1515;352;флексия;I-TERM
1516;352;);I-TERM
1517;352;представляет;O
1518;352;собой;O
1519;352;использование;B-DEF
1520;352;изменения;I-DEF
1521;352;звукового;I-DEF
1522;352;состава;I-DEF
1523;352;корня;I-DEF
1524;352;для;I-DEF
1525;352;выражения;I-DEF
1526;352;грамматического;I-DEF
1527;352;значения;I-DEF
1528;352;:;I-DEF
1529;352;избегать;I-DEF
1530;352;—;I-DEF
1531;352;избежать;I-DEF
1532;352;";";I-DEF
1533;352;собирать;I-DEF
1534;352;-;I-DEF
1535;352;собрать;I-DEF
1536;352;.;O
1537;353;Грамматическая;B-TERM
1538;353;форма;I-TERM
1539;353;—;O
1540;353;внешнее;B-DEF
1541;353;языковое;I-DEF
1542;353;выражение;I-DEF
1543;353;грамматического;I-DEF
1544;353;значения;I-DEF
1545;353;в;I-DEF
1546;353;каждом;I-DEF
1547;353;конкретном;I-DEF
1548;353;случае;I-DEF
1549;353;употребления;I-DEF
1550;353;слова;I-DEF
1551;353;.;O
1552;355;Грамматическая;B-TERM
1553;355;категория;I-TERM
1554;355;—;O
1555;355;система;B-DEF
1556;355;противопоставленных;I-DEF
1557;355;друг;I-DEF
1558;355;другу;I-DEF
1559;355;рядов;I-DEF
1560;355;грамматических;I-DEF
1561;355;форм;I-DEF
1562;355;с;I-DEF
1563;355;однородными;I-DEF
1564;355;значениями;I-DEF
1565;355;.;O
1566;871;Язы́к;B-TERM
1567;871;—;O
1568;871;сложная;B-DEF
1569;871;знаковая;I-DEF
1570;871;система;I-DEF
1571;871;,;I-DEF
1572;871;естественно;I-DEF
1573;871;или;I-DEF
1574;871;искусственно;I-DEF
1575;871;созданная;I-DEF
1576;871;и;I-DEF
1577;871;соотносящая;I-DEF
1578;871;понятийное;I-DEF
1579;871;содержание;I-DEF
1580;871;и;I-DEF
1581;871;типовое;I-DEF
1582;871;звучание;I-DEF
1583;871;(;I-DEF
1584;871;написание;I-DEF
1585;871;);I-DEF
1586;871;.;O
1587;993;Компью́терная;B-TERM
1588;993;лингви́стика;I-TERM
1589;993;(;O
1590;993;также;O
1591;993;:;O
1592;993;математи́ческая;O
1593;993;или;O
1594;993;вычисли́тельная;O
1595;993;лингви́стика;O
1596;993;,;O
1597;993;англ;O
1598;993;.;O
1599;993;computational;O
1600;993;linguistics;O
1601;993;);O
1602;993;—;O
1603;993;научное;B-DEF
1604;993;направление;I-DEF
1605;993;в;I-DEF
1606;993;области;I-DEF
1607;993;математического;I-DEF
1608;993;и;I-DEF
1609;993;компьютерного;I-DEF
1610;993;моделирования;I-DEF
1611;993;интеллектуальных;I-DEF
1612;993;процессов;I-DEF
1613;993;у;I-DEF
1614;993;человека;I-DEF
1615;993;и;I-DEF
1616;993;животных;I-DEF
1617;993;при;I-DEF
1618;993;создании;I-DEF
1619;993;систем;I-DEF
1620;993;искусственного;I-DEF
1621;993;интеллекта;I-DEF
1622;993;,;I-DEF
1623;993;которое;I-DEF
1624;993;ставит;I-DEF
1625;993;своей;I-DEF
1626;993;целью;I-DEF
1627;993;использование;I-DEF
1628;993;математических;I-DEF
1629;993;моделей;I-DEF
1630;993;для;I-DEF
1631;993;описания;I-DEF
1632;993;естественных;I-DEF
1633;993;языков;I-DEF
1634;993;.;O
1635;1040;Приста́вка;B-TERM
1636;1040;,;I-TERM
1637;1040;пре́фикс;I-TERM
1638;1040;(;O
1639;1040;лат;O
1640;1040;.;O
1641;1040;praefixus;O
1642;1040;);O
1643;1040;—;O
1644;1040;значимая;B-DEF
1645;1040;часть;I-DEF
1646;1040;слова;I-DEF
1647;1040;,;I-DEF
1648;1040;стоящая;I-DEF
1649;1040;перед;I-DEF
1650;1040;его;I-DEF
1651;1040;корнем;I-DEF
1652;1040;и;I-DEF
1653;1040;дополняющая;I-DEF
1654;1040;или;I-DEF
1655;1040;изменяющая;I-DEF
1656;1040;смысл;I-DEF
1657;1040;слова;I-DEF
1658;1040;.;O
1659;1050;Прикладна́я;B-TERM
1660;1050;лингви́стика;I-TERM
1661;1050;(;O
1662;1050;прикладное;O
1663;1050;языкознание;O
1664;1050;);O
1665;1050;—;O
1666;1050;наряду;B-DEF
1667;1050;с;I-DEF
1668;1050;теоретической;I-DEF
1669;1050;лингвистикой;I-DEF
1670;1050;является;I-DEF
1671;1050;частью;I-DEF
1672;1050;науки;I-DEF
1673;1050;,;I-DEF
1674;1050;занимающейся;I-DEF
1675;1050;языком;I-DEF
1676;1050;.;O
1677;1055;Основные;O
1678;1055;направления;O
1679;1055;прикладной;O
1680;1055;лингвистики;O
1681;1055;,;O
1682;1055;связанные;O
1683;1055;с;O
1684;1055;изучением;O
1685;1055;языка;O
1686;1055;:;O
1687;1055;лексикография;B-TERM
1688;1055;—;O
1689;1055;теория;B-DEF
1690;1055;и;I-DEF
1691;1055;практика;I-DEF
1692;1055;составления;I-DEF
1693;1055;словарей;I-DEF
1694;1055;";";O
1695;1055;лингводидактика;B-TERM
1696;1055;—;O
1697;1055;наука;B-DEF
1698;1055;о;I-DEF
1699;1055;разработках;I-DEF
1700;1055;методик;I-DEF
1701;1055;обучения;I-DEF
1702;1055;иностранному;I-DEF
1703;1055;языку;I-DEF
1704;1055;";";O
1705;1055;усвоение;B-TERM
1706;1055;второго;I-TERM
1707;1055;языка;I-TERM
1708;1055;—;O
1709;1055;наука;B-DEF
1710;1055;о;I-DEF
1711;1055;процессе;I-DEF
1712;1055;усвоения;I-DEF
1713;1055;языка;I-DEF
1714;1055;(;I-DEF
1715;1055;в;I-DEF
1716;1055;отличие;I-DEF
1717;1055;от;I-DEF
1718;1055;лингводидактики;I-DEF
1719;1055;—;I-DEF
1720;1055;с;I-DEF
1721;1055;точки;I-DEF
1722;1055;зрения;I-DEF
1723;1055;обучаемого;I-DEF
1724;1055;);I-DEF
1725;1055;";";O
1726;1055;терминоведение;B-TERM
1727;1055;—;O
1728;1055;наука;B-DEF
1729;1055;об;I-DEF
1730;1055;упорядочении;I-DEF
1731;1055;и;I-DEF
1732;1055;стандартизации;I-DEF
1733;1055;научно-технической;I-DEF
1734;1055;терминологии;I-DEF
1735;1055;";";O
1736;1055;переводоведение;B-TERM
1737;1055;—;O
1738;1055;теория;B-DEF
1739;1055;перевода;I-DEF
1740;1055;.;O
1741;1071;Мода́льность;B-TERM
1742;1071;(;O
1743;1071;от;O
1744;1071;ср;O
1745;1071;.;O
1746;1071;лат;O
1747;1071;.;O
1748;1071;modalis;O
1749;1071;—;O
